TITLE,DESCRIPTION,PRICE,CURRENCY_CODE,QUANTITY,TAGS,MATERIALS,IMAGE1,IMAGE2,IMAGE3,IMAGE4,IMAGE5,IMAGE6,IMAGE7,IMAGE8,IMAGE9,IMAGE10,VARIATION1TYPE,VARIATION1NAME,VARIATION1VALUES,VARIATION2TYPE,VARIATION2NAME,VARIATION2VALUES,SKU
"Moonstone Ring, Adjustable, Statement Ring, White Cats Eye Moonstone, Bridesmaid Gift, Birthday Gift, Gift For Her, Graduation, Large Ring","Moonstone Ring, Adjustable, Statement Ring, White Cats Eye Moonstone, Bridesmaid Gift, Birthday Gift, Gift For Her, Graduation Gifts, Large Ring 

This gorgeous statement ring is handmade with a white cats eye vintage glass moonstone effect cabochon 18x13mm and an adjustable silver plated brass split shank ring base.

Photos have been enlarged to show close up details.

The cabochon is made from glass, has a beautiful sheen (and is very very pretty) and is not a real gemstone.

The picture does not do the ring justice.

Find me on Facebook :
https://www.facebook.com/saorsajewelry

Follow me on Instagram :
https://www.instagram.com/saorsajewelleryUK",12,GBP,2,"Moonstone_Ring,Statement_Ring,White_Cats_Eye,Vintage_Cabochon,Moonstone_jewelry,White_opal_ring,Bridesmaid_Gift,Birthday_Gift,Cats_Eye_Cabochon,White_Moonstone_Ring,Graduation_Gifts,Gift_For_Her,Adjustable_Ring",Silver,https://i.etsystatic.com/5329957/r/il/93f7df/2379940873/il_fullxfull.2379940873_3hdk.jpg,https://i.etsystatic.com/5329957/r/il/29e256/2332363498/il_fullxfull.2332363498_delo.jpg,https://i.etsystatic.com/5329957/r/il/872138/2379940889/il_fullxfull.2379940889_otn8.jpg,https://i.etsystatic.com/5329957/r/il/ae1678/2379940865/il_fullxfull.2379940865_k3wv.jpg,https://i.etsystatic.com/5329957/r/il/037339/2332348686/il_fullxfull.2332348686_8iyp.jpg,https://i.etsystatic.com/5329957/r/il/f6ca07/2379940883/il_fullxfull.2379940883_12dp.jpg,https://i.etsystatic.com/5329957/r/il/7b20cd/2379940895/il_fullxfull.2379940895_j1ko.jpg,https://i.etsystatic.com/5329957/r/il/6484da/2332371324/il_fullxfull.2332371324_1gxn.jpg,https://i.etsystatic.com/5329957/r/il/1a7bbc/2332367336/il_fullxfull.2332367336_sl2u.jpg,,,,,,,,
"Silver Lotus Choker Boho Yoga Necklace Black Leather Gift For Friend Sister Mother Girls Women Graduation Gifts Namaste Mothers Day","Silver Lotus Choker Boho Yoga Necklace Black Leather Gift For Friend Sister Mother Girls Women Graduation Gifts Namaste Mothers Day

Handcrafted With 2mm Black Leather Cord, Antique Silver Plated Lotus Charm

Finished With a Silver Plated Lobster Clasp & 3"" Extender Chain With Glass Pearl Drop

Please Choose Length Required - The Length You Choose Should Be The Exact Size of Your Neck.  The Extender Allows For Additional Length    (Can Be Made To Fit Any Size Just Select From Drop Down Menu)

If you would prefer a different charm please make your selection from the drop down menu, and choose either Om, Lotus or Tree of Life Charm 

Find me on Facebook :
https://www.facebook.com/saorsajewelry

Follow me on Instagram :
https://www.instagram.com/saorsajewelleryUK",6.5,GBP,4,"Silver_Lotus_Choker,Boho_Jewelry,Yoga_Necklace,Black_Leather_Choker,Gift_For_Friend,Gifts_for_Girls,Gifts_for_Women,Namaste,Saorsa_Jewelry,Lotus_Jewelry,Graduation_Gifts,Mothers_Day_Gift,Lotus_Necklace","Leather,Silver",https://i.etsystatic.com/5329957/r/il/a49c55/949968310/il_fullxfull.949968310_l9ja.jpg,https://i.etsystatic.com/5329957/r/il/43aeb0/949968960/il_fullxfull.949968960_qizb.jpg,https://i.etsystatic.com/5329957/r/il/0bfe7b/996514371/il_fullxfull.996514371_eizg.jpg,https://i.etsystatic.com/5329957/r/il/15b634/949937406/il_fullxfull.949937406_blx5.jpg,,,,,,,Length,"Necklace length","11,11.5,12,12.5,13,13.5,14,14.5,15","Custom Property",Charm,"Om,Lotus,Tree of Life",
"Twilight Bracelet, Swarovski Crystal Heart, Wolf Charm Bracelet, Vampire Jewelry, Twilight Fan Gifts, Bella's Bracelet, Wolf Jewelry","Twilight Bracelet, Swarovski Crystal Heart, Wolf Charm Bracelet, Vampire Jewelry, Twilight Fan Gifts, Bella's Bracelet, Wolf Jewelry. 

Swarovski Clear Crystal Xilion 14mm Heart & Coppertone Wolf Graduation Charm Bracelet, Silver Plated Chain with Antique Silver Heart Toggle Clasp 

Bracelet Length : Please select from drop down menu.

Similar to, and inspired by the bracelet Bella receives as a gift in the Twilight movie. 

Jacob gave Bella her wolf charm bracelet at a graduation party. When Edward and Bella spent the night together, he gave her his mother's crystal heart charm to add to the bracelet.

***Beautifully Presented in a Gift Box***

Find me on Facebook :
https://www.facebook.com/saorsajewelry

Follow me on Instagram :
https://www.instagram.com/saorsajewelleryUK",20,GBP,3,"Twilight_Bracelet,Vampire_Jewelry,Twilight_Fan_Gifts,Wolf_Charm_Bracelet,Swarovski_Bracelet,Twilight_Jewelry,Crystal_Heart_Charm,Wolf_Jewelry,Bella_Jewelry,Swarovski_Heart,Valentine's_gift,Bella's_Bracelet,Heart_Charm_Bracelet",Silver,https://i.etsystatic.com/5329957/r/il/69543e/1903347344/il_fullxfull.1903347344_fhl7.jpg,https://i.etsystatic.com/5329957/r/il/574ccb/1950883837/il_fullxfull.1950883837_c3pr.jpg,https://i.etsystatic.com/5329957/r/il/550a07/1950884151/il_fullxfull.1950884151_9oqv.jpg,https://i.etsystatic.com/5329957/r/il/d86f96/1903347636/il_fullxfull.1903347636_joug.jpg,https://i.etsystatic.com/5329957/r/il/ee0143/1903347774/il_fullxfull.1903347774_sayr.jpg,,,,,,Length,"Bracelet length","6,6.5,7,7.5,8",,,,
"White Pearl Ring, Wire Wrapped Ring, Statement Ring, Gift For Her, Promise Ring, June Birthstone Ring, Boho Bride Ring, Boho Wedding Ring","White Pearl Ring, Wire Wrapped Ring, Statement Ring, Gift For Her, Promise Ring, June Birthstone Ring, Boho Bride Ring, Boho Wedding Ring 

A stunning handmade wire wrapped ring made with a 10mm white swarovski elements pearl, antique silver beadcaps, and non tarnish silver plated plated wire.  This ring can also be made with Sterling Silver Filled Wire 99.5% purity, please select your choice from the drop down menu. 

Please select ring size from drop down menu.  I can make these rings from US sizes 5 to 13 including half sizes.

UK customers, please select size from drop down menu and if you are unsure of your size please contact me.

A unique gift for a Boho Bride, Boho Wedding, June birthday, bridesmaids, sisters, friends, or a promise ring for somebody special.

I can make custom orders, so please contact me with your ideas or requirements.

Presented in an organza bag with gemstone information.

Pearls symbolize feminine wisdom, purity, innocence and faith. They have also been known to represent the moon and the water which help to balance the emotions.",10,GBP,2,"Wire_Wrapped_Ring,Statement_Ring,Gift_For_Her,Crystal_Ring,Pearl_Ring,White_Pearl_Ring,Handmade_Wire_Ring,June_Birthstone_Ring,Promise_Ring,Boho_Bride_Ring,Boho_Wedding_Ring,Swarovski_Ring,Sterling_Silver_Ring","Silver,Pearl",https://i.etsystatic.com/5329957/r/il/dc4e36/899661601/il_fullxfull.899661601_i3wk.jpg,https://i.etsystatic.com/5329957/r/il/7d1b59/899899756/il_fullxfull.899899756_jgra.jpg,https://i.etsystatic.com/5329957/r/il/157438/899900086/il_fullxfull.899900086_110f.jpg,https://i.etsystatic.com/5329957/r/il/d55af2/899899812/il_fullxfull.899899812_5jat.jpg,https://i.etsystatic.com/5329957/r/il/b1a1f8/899899954/il_fullxfull.899899954_4d5x.jpg,,,,,,"Ring size","Ring size","5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13","Custom Property",Style,"Silver Filled Wire,Silver Plated Wire",
"Tigers Eye Ring, Hypoallergenic Ring, Spiral Ring, Wire Wrapped Ring, Boho, Gift For Her, Stainless Steel Ring, Tiger Eye, Birthday Gift","Tigers Eye Ring, Hypoallergenic Ring, Spiral Ring, Wire Wrapped Ring, Boho Ring, Gift For Her, Stainless Steel Ring, Tiger Eye, Birthday Gift

A stunning handmade wire wrapped ring made with an 8mm tigers eye gemstone and hypoallergenic stainless steel wire.

My ring sizes are listed in US sizes, but I can easily convert them from UK or EU sizes.
Please check out the ring size charts the in the photos to help you choose the correct size of ring, and for measuring instructions.  If you are unsure of your size, please send me a message before you placing an order.

I can make these rings from US sizes 5 to 13 including half sizes.

A stone of protection, Tiger Eye may also bring good luck to the wearer.  It has the power to focus the mind, promoting mental clarity, assisting us to resolve problems objectively and unclouded by emotions. 

Particularly useful for healing psychosomatic illnesses, dispelling fear and anxiety.  Balancing yin-yang and energising the emotional body, Tiger Eye stabilises mood swings, imbues us with willpower, purpose, courage and self-confidence, and releases tension.
 
A unique gift for a birthday, bridesmaids, sisters, friends, or a promise ring for somebody special.

I can make custom orders, so please contact me with your ideas or requirements.

Presented in an organza bag.

Find me on Facebook :
https://www.facebook.com/saorsajewelry

Follow me on Instagram :
https://www.instagram.com/saorsajewelleryUK",10,GBP,2,"Wire_Wrapped_Ring,Gift_For_Her,Promise_Ring,Boho_Ring,Protection_Ring,Protection_Gemstones,Birthday_Gift,Stainless_Steel_Ring,Hypoallergenic_Ring,Tigers_Eye_Ring,Tiger_Eye_Ring,Gemstone_Ring,Spiral_Ring","Stainless steel",https://i.etsystatic.com/5329957/r/il/eef048/2420027724/il_fullxfull.2420027724_qb52.jpg,https://i.etsystatic.com/5329957/r/il/c8ab04/2420027650/il_fullxfull.2420027650_2dtx.jpg,https://i.etsystatic.com/5329957/r/il/c2b18b/2467653613/il_fullxfull.2467653613_espf.jpg,https://i.etsystatic.com/5329957/r/il/e1c7bd/2420027560/il_fullxfull.2420027560_7533.jpg,https://i.etsystatic.com/5329957/r/il/6724e9/2420027702/il_fullxfull.2420027702_3gd7.jpg,https://i.etsystatic.com/5329957/r/il/86aac9/2467653655/il_fullxfull.2467653655_qs76.jpg,https://i.etsystatic.com/5329957/r/il/13b67b/2467653579/il_fullxfull.2467653579_oo97.jpg,https://i.etsystatic.com/5329957/r/il/3c68eb/2420034196/il_fullxfull.2420034196_qj14.jpg,https://i.etsystatic.com/5329957/r/il/3c1b71/2467660355/il_fullxfull.2467660355_likp.jpg,,"Ring size","Ring size","5,5 1/2,6,6 1/2,7,7 1/2,8,8 1/2,9,9 1/2,10,10 1/2,11,11 1/2,12,12 1/2,13",,,,
"Lapis Lazuli Ring, Natural Stone Ring, Cabochon Ring, Adjustable, Blue Ring, Gift For Her, Birthday Gift, Graduation Gift, Bridesmaid Gifts","Lapis Lazuli Ring, Natural Stone Ring, Cabochon Ring, Adjustable, Blue Ring, Gift For Her, Birthday Gift, Graduation Gift, Bridesmaid Gifts

Beautiful Lapis Lazuli statement ring handmade with a genuine high domed lapis lazuli gemstone cabochon 14x10mm mounted on a silver plated brass ring.

This ring is adjustable and will fit all sizes.

Beautifully presented in an organza bag ready to give as a gift.

Lapis Lazuli is a powerful crystal for activating the higher mind and enhancing intellectual ability. It stimulates the desire for knowledge, truth and understanding, and aids the process of learning. It is excellent for enhancing memory. 

A stone of truth, Lapis encourages honesty of the spirit, and in the spoken and written word. Wear it for all forms of deep communication. It is also a stone of friendship and brings harmony in relationships.

Find me on Facebook :
https://www.facebook.com/saorsajewelry

Follow me on Instagram :
https://www.instagram.com/saorsajewelleryUK",12.45,GBP,2,"Statement_Ring,Gift_For_Her,Birthday_Gift,adjustable_ring,Cabochon_Ring,Lapis_Lazuli_Ring,Gemstone__Jewelry,Healing_Gemstones,Graduation_Gift,Natural_Stone_Ring,Blue_Stone_Ring,Bridesmaid_Gifts,Boho_Ring","Lapis lazuli,Silver",https://i.etsystatic.com/5329957/r/il/d0e04f/2363464838/il_fullxfull.2363464838_8mct.jpg,https://i.etsystatic.com/5329957/r/il/993482/2204744932/il_fullxfull.2204744932_89hd.jpg,https://i.etsystatic.com/5329957/r/il/5eeb2c/2252346225/il_fullxfull.2252346225_7jum.jpg,https://i.etsystatic.com/5329957/r/il/b313b5/2252346321/il_fullxfull.2252346321_702i.jpg,https://i.etsystatic.com/5329957/r/il/dc20ef/2204745014/il_fullxfull.2204745014_pjzq.jpg,,,,,,,,,,,,
"Angel Aura Quartz Ring, Wire Wrapped Ring, Hypoallergenic, Stainless Steel, Iridescent, Birthday Gift, Gift For Her, Bridesmaid Gift","Angel Aura Quartz Ring, Wire Wrapped Ring, Hypoallergenic, Stainless Steel, Iridescent, Birthday Gift, Gift For Her, Bridesmaid Gift Peace, Positivity

A stunning handmade wire wrapped ring made with an 8mm genuine White Angel Aura Quartz gemstone, and stainless steel wire, which is extremely durable, hypoallergenic,  and will not tarnish.

Please select size required from drop down menu.  I can make these rings from US sizes 5 to 13 including half sizes.

UK customers, please select size from drop down menu and if you are unsure of your size please contact me.

Angel Aura Quartz has a white rainbow iridescence like the gossamer wings of angels, and has a very sweet loving energy, which stimulates the spirit and radiates peace and positivity.

Meditating with this crystal allows one to enter a state of serenity, peace, purification, rest, and aids in connection,  communication, and healing with the Angels.

A unique gift for birthdays, partners, bridesmaids, sisters, mothers, friends, or a promise ring for somebody special.

I can make custom orders, so please contact me with your ideas or requirements.

Presented in an organza bag.

Find me on Facebook :
https://www.facebook.com/saorsajewelry

Follow me on Instagram :
https://www.instagram.com/saorsajewelleryUK",12,GBP,2,"Wire_Wrapped_Ring,Gift_For_Her,Promise_Ring,Protection_Gemstones,Angel_Aura_Quartz,Iridescent_Ring,Angel_Aura_Ring,Mother's_day,Hypoallergenic_Ring,Bridesmaid_Gift,Birthday_Gift,Mermaid_Beads","Quartz,Stainless steel",https://i.etsystatic.com/5329957/r/il/7d0031/2399562525/il_fullxfull.2399562525_qdxu.jpg,https://i.etsystatic.com/5329957/r/il/d6aab2/2399563829/il_fullxfull.2399563829_e1pf.jpg,https://i.etsystatic.com/5329957/r/il/609a2b/2351973136/il_fullxfull.2351973136_23k0.jpg,https://i.etsystatic.com/5329957/r/il/d9e3e2/2351943098/il_fullxfull.2351943098_javf.jpg,https://i.etsystatic.com/5329957/r/il/97eda5/2351969060/il_fullxfull.2351969060_azdh.jpg,https://i.etsystatic.com/5329957/r/il/f5f802/2399565693/il_fullxfull.2399565693_5xak.jpg,https://i.etsystatic.com/5329957/r/il/3ff675/2351974158/il_fullxfull.2351974158_p7es.jpg,,,,"Ring size","Ring size","5,5 1/2,6,6 1/2,7,7 1/2,8,8 1/2,9,9 1/2,10,10 1/2,11,11 1/2,12,12 1/2,13",,,,
"Infinity Bracelet, Black Leather Bracelet, Friendship Bracelet, Graduation Gifts, Mens Bracelet, Womens Bracelet, Birthday Gift, Minimalist","Infinity Bracelet, Black Leather Bracelet, Friendship Bracelet, Graduation Gifts, Mens Bracelet, Womens Bracelet, Birthday Gift, Minimalist

This gorgeous infinity bracelet is handmade with black 1.5mm leather cord and antique silver plated infinity charm 30x10mm and silver plated findings.

Please select length from drop down menu.

The infinity symbol reminds us that love is infinite and endless, and that the depth and vastness of this love is unbound by time or place. 

Give someone a token of your Infinite Love with the gorgeous Infinity Bracelets within my store.

Comes With a Little Gift Card  ""Love You To Infinity & Beyond Forever & Ever""

Prefect for a sister, girlfriend, boyfriend, friend or partner, Valentine, birthday gift, or as a gift for bridesmaids.

I have these Infinity Bracelets available in other colours and designs, please follow the link to see what I have in the store:- http://etsy.me/1e5lzCU

Thank you for visiting my store.",4.5,GBP,28,"Infinity_Bracelet,Friendship_Bracelet,Mens_Bracelet,Womens_Bracelet,Birthday_Gift,Minimalist,Leather_Bracelet,Black_Leather,Infinity_Gifts,Infinity_Jewelry,BFF_Gifts,Stocking_Fillers,Xmas_Gifts","Leather,Silver",https://i.etsystatic.com/5329957/r/il/90274e/903434408/il_fullxfull.903434408_ncfe.jpg,https://i.etsystatic.com/5329957/r/il/d2004a/903434462/il_fullxfull.903434462_o8ns.jpg,https://i.etsystatic.com/5329957/r/il/b087e6/903434518/il_fullxfull.903434518_ruwc.jpg,https://i.etsystatic.com/5329957/r/il/b75cd6/903434592/il_fullxfull.903434592_5y08.jpg,,,,,,,Length,"Bracelet length","6,6.5,7,7.5,8,8.5,9",,,,
"Black Opal Ring, Vintage Glass Cabochon, Adjustable, Statement Ring, Gift For Her, Boho Jewelry, Boho Ring, Large Oval Ring, Faux Opal Ring","Black Opal Ring, Vintage Glass Cabochon, Adjustable, Statement Ring, Gift For Her, Boho Jewelry, Boho Ring, Large Oval Ring, Faux Opal Ring

Photos have been enlarged to show close up detail. 

Stunning large imitation Black Opal ring, made with a rare Vintage Glass cabochon 18x13mm mounted on a silver plated brass ring. This cabochon has a beautiful iridescence when it catches the light, it has a black background with white, silver and gold flecks, in a dimensional effect.  Really pretty and very difficult to capture on camera.

This ring is adjustable and will fit all sizes.

Beautifully presented in an organza bag with gemstone information, ready to give as a gift. 

Find me on Facebook :
https://www.facebook.com/saorsajewelry

Follow me on Instagram :
https://www.instagram.com/saorsajewelleryUK",12,GBP,2,"Statement_Ring,Gift_For_Her,adjustable_ring,Cabochon_Ring,Large_oval_ring,Vintage_Cabochon,Imitation_Opal_Ring,Black_Opal_Ring,Opal_Effect_Ring,Boho_Ring,Birthday_Gift,Bridesmaid_Gifts,Gifts_for_Women","Opal,Glass,Silver,Brass",https://i.etsystatic.com/5329957/r/il/506515/2433554758/il_fullxfull.2433554758_bhxz.jpg,https://i.etsystatic.com/5329957/r/il/d35e65/2433554730/il_fullxfull.2433554730_kth6.jpg,https://i.etsystatic.com/5329957/r/il/e28793/2433554620/il_fullxfull.2433554620_4lf9.jpg,https://i.etsystatic.com/5329957/r/il/989616/2433554856/il_fullxfull.2433554856_20ni.jpg,https://i.etsystatic.com/5329957/r/il/376f5e/2433554578/il_fullxfull.2433554578_6qw1.jpg,https://i.etsystatic.com/5329957/r/il/e1a619/2433554150/il_fullxfull.2433554150_ewk1.jpg,https://i.etsystatic.com/5329957/r/il/b32e0e/2433554268/il_fullxfull.2433554268_3nqv.jpg,https://i.etsystatic.com/5329957/r/il/fc2262/2433554400/il_fullxfull.2433554400_8jge.jpg,,,,,,,,,
"Black Onyx Ring, Stainless Steel Ring, Hypoallergenic Ring, Wire Wrapped Ring, Spiral Ring, Gift For Her, Protection Stone, Black Stone Ring","Black Onyx Ring, Stainless Steel Ring, Hypoallergenic Ring, Wire Wrapped Ring, Spiral Ring, Gift For Her, Protection Stone, Black Stone Ring

A stunning handmade wire wrapped ring made with an 8mm genuine black onyx gemstone, and hypoallergenic stainless steel wire.

Please select size required from drop down menu.  I can make these rings from US sizes 5 to 13 including half sizes.

UK customers, please select size from drop down menu and if you are unsure of your size please contact me.

A powerful protection stone, Black Onyx absorbs and transforms negative energy, and helps to prevent the drain of personal energy. Black Onyx aids the development of emotional and physical strength and stamina, especially when support is needed during times of stress, confusion or grief. Black Onyx is wonderful for meditation and dreaming. Black Onyx encourages happiness, good fortune, and fosters wise decision-making.

 A unique gift for a December birthday, bridesmaids, sisters, friends, or a promise ring for somebody special.

I can make custom orders, so please contact me with your ideas or requirements.

Presented in an organza bag.

Find me on Facebook :
https://www.facebook.com/saorsajewelry

Follow me on Instagram :
https://www.instagram.com/saorsajewelleryUK",10,GBP,2,"Wire_Wrapped_Ring,Gift_For_Her,Promise_Ring,Black_Onyx_Ring,Protection_Ring,Black_Gemstone_Ring,Onyx_Ring,Protection_Gemstones,Birthday_Gift,Stainless_Steel_Ring,Hypoallergenic_Ring,Black_Stone_Ring,Spiral_Ring","Onyx,Stainless steel",https://i.etsystatic.com/5329957/r/il/bba5fe/2504590983/il_fullxfull.2504590983_i0ld.jpg,https://i.etsystatic.com/5329957/r/il/899a42/2456925724/il_fullxfull.2456925724_iq9u.jpg,https://i.etsystatic.com/5329957/r/il/6518a6/2456925868/il_fullxfull.2456925868_4f9c.jpg,https://i.etsystatic.com/5329957/r/il/70a6dd/2456925578/il_fullxfull.2456925578_1qci.jpg,https://i.etsystatic.com/5329957/r/il/f0c9f4/2504590859/il_fullxfull.2504590859_g7o2.jpg,https://i.etsystatic.com/5329957/r/il/ed1a6d/2456925556/il_fullxfull.2456925556_q3na.jpg,https://i.etsystatic.com/5329957/r/il/fa5bd3/2504590601/il_fullxfull.2504590601_tf17.jpg,https://i.etsystatic.com/5329957/r/il/b0ba77/2456916266/il_fullxfull.2456916266_dbtd.jpg,https://i.etsystatic.com/5329957/r/il/075072/2504580915/il_fullxfull.2504580915_m2iz.jpg,,"Ring size","Ring size","5,5 1/2,6,6 1/2,7,7 1/2,8,8 1/2,9,9 1/2,10,10 1/2,11,11 1/2,12,12 1/2,13",,,,
"Black Onyx Ring, Stainless Steel Ring, Hypoallergenic Ring, Wire Wrapped Ring, Boho Ring, Gift For Her, Protection Stone, Stacking Ring","Black Onyx Ring, Stainless Steel Ring, Hypoallergenic Ring, Wire Wrapped Ring, Boho Ring, Gift For Her, Protection Stone, Black Stone Ring, Stacking Ring 

A stunning handmade wire wrapped ring made with an 6mm genuine black onyx gemstone, and hypoallergenic stainless steel wire.

Please select size required from drop down menu.  I can make these rings from US sizes 5 to 13 including half sizes.

UK customers, please select size from drop down menu and if you are unsure of your size please contact me.

A powerful protection stone, Black Onyx absorbs and transforms negative energy, and helps to prevent the drain of personal energy. Black Onyx aids the development of emotional and physical strength and stamina, especially when support is needed during times of stress, confusion or grief. Black Onyx is wonderful for meditation and dreaming. Black Onyx encourages happiness, good fortune, and fosters wise decision-making.

 A unique gift for a December birthday, bridesmaids, sisters, friends, or a promise ring for somebody special.

I can make custom orders, so please contact me with your ideas or requirements.

Presented in an organza bag.

Find me on Facebook :
https://www.facebook.com/saorsajewelry

Follow me on Instagram :
https://www.instagram.com/saorsajewelleryUK",9,GBP,2,"Wire_Wrapped_Ring,Gift_For_Her,Promise_Ring,Boho_Ring,Black_Onyx_Ring,Protection_Ring,Black_Gemstone_Ring,Protection_Gemstones,Birthday_Gift,Stainless_Steel_Ring,Hypoallergenic_Ring,Black_Stone_Ring,Stacking_Ring","Onyx,Stainless steel",https://i.etsystatic.com/5329957/r/il/ffb294/2456917368/il_fullxfull.2456917368_o5p5.jpg,https://i.etsystatic.com/5329957/r/il/8f4ba9/2504578961/il_fullxfull.2504578961_q99e.jpg,https://i.etsystatic.com/5329957/r/il/792ac3/2504579123/il_fullxfull.2504579123_frqk.jpg,https://i.etsystatic.com/5329957/r/il/56b5f4/2504579075/il_fullxfull.2504579075_izzi.jpg,https://i.etsystatic.com/5329957/r/il/08b8a9/2504579101/il_fullxfull.2504579101_c7jj.jpg,https://i.etsystatic.com/5329957/r/il/f6413f/2456914226/il_fullxfull.2456914226_bovb.jpg,https://i.etsystatic.com/5329957/r/il/a1afce/2504579227/il_fullxfull.2504579227_p3nb.jpg,https://i.etsystatic.com/5329957/r/il/9b4955/2504578765/il_fullxfull.2504578765_44gj.jpg,https://i.etsystatic.com/5329957/r/il/b0ba77/2456916266/il_fullxfull.2456916266_dbtd.jpg,https://i.etsystatic.com/5329957/r/il/075072/2504580915/il_fullxfull.2504580915_m2iz.jpg,"Ring size","Ring size","5,5 1/2,6,6 1/2,7,7 1/2,8,8 1/2,9,9 1/2,10,10 1/2,11,11 1/2,12,12 1/2,13",,,,
"Rose Quartz Ring, Stainless Steel, Hypoallergenic Ring, Wire Wrapped Ring, Stacking Ring, Gift For Her, Statement Ring, Love Gemstone, Boho","Rose Quartz Ring, Stainless Steel, Hypoallergenic Ring, Wire Wrapped Ring, Stacking Ring, Gift For Her, Statement Ring, Love Gemstone, Boho

A stunning handmade wire wrapped ring made with an 6mm genuine rose quartz gemstone, and hypoallergenic Stainless Steel Wire.  This ring is extremely durable and will not tarnish. 

All photos have been enlarged to show close up details. 

Due to the natural composition of these stones no two are ever the same.

My ring sizes are listed in US sizes, but I can easily convert them from UK or EU sizes.
Please check out the ring size charts the in the photos to help you choose the correct size of ring, and for measuring instructions.  If you are unsure of your size, please send me a message before you placing an order.

I can make these rings from US sizes 5 to 13 including half sizes.

Rose Quartz is the stone of unconditional love, opens the heart chakra to love in all its forms, and teaches us to love ourselves. Rose Quartz is a soothing and calming stone, is believed to help lower stress and helps to raise self esteem.

Rose Quartz is most often associated with love and fertility and often referred to as the ‘love’ stone. 

A unique gift for a birthday, bridesmaids, sisters, friends, or a promise ring for somebody special. This ring would look great on its own or stacked with other rings.

I can make custom orders, so please contact me with your ideas or requirements.

Presented in an organza bag.

Find me on Facebook :
https://www.facebook.com/saorsajewelry

Follow me on Instagram :
https://www.instagram.com/saorsajewelleryUK",9,GBP,2,"Wire_Wrapped_Ring,Gift_For_Her,Promise_Ring,Rose_Quartz_Ring,Solitaire_Ring,Statement_Ring,Crystal_Healing,Love_Gemstone,Stainless_Steel_Ring,Hypoallergenic_Ring,Fertility_Stone,Stacking_Ring,Pink_Ring","Rose quartz,Stainless steel",https://i.etsystatic.com/5329957/r/il/f24d0b/2420018712/il_fullxfull.2420018712_q983.jpg,https://i.etsystatic.com/5329957/r/il/c572bb/2467644513/il_fullxfull.2467644513_1j8m.jpg,https://i.etsystatic.com/5329957/r/il/49ba87/2420018990/il_fullxfull.2420018990_bntm.jpg,https://i.etsystatic.com/5329957/r/il/81a185/2467644491/il_fullxfull.2467644491_tk4k.jpg,https://i.etsystatic.com/5329957/r/il/641b30/2467644403/il_fullxfull.2467644403_t1s2.jpg,https://i.etsystatic.com/5329957/r/il/3d3c99/2420018826/il_fullxfull.2420018826_56t2.jpg,https://i.etsystatic.com/5329957/r/il/f47bae/2420018916/il_fullxfull.2420018916_8n39.jpg,https://i.etsystatic.com/5329957/r/il/b70e92/2408091700/il_fullxfull.2408091700_ak5m.jpg,https://i.etsystatic.com/5329957/r/il/a2abcc/2408091760/il_fullxfull.2408091760_rq3w.jpg,,"Ring size","Ring size","5,5 1/2,6,6 1/2,7,7 1/2,8,8 1/2,9,9 1/2,10,10 1/2,11,11 1/2,12,12 1/2,13",,,,
